data,Year-Month,outLat,outLong,count
Kahal,2024-10,32.89046500000001,35.511572,4
Kahal,2024-11,32.89046500000001,35.511572,1
Kalanit,2024-02,32.875328,35.453972,1
Kalanit,2024-10,32.875328,35.453972,4
Kalia,2024-10,31.046051,34.851612,3
Kalia Beach,2024-10,31.046051,34.851612,3
Kamon ,2024-09,32.909119,35.360916,2
Kamon ,2024-10,32.909119,35.360916,6
Kanaf,2024-07,32.870412,35.697897,2
Kanaf,2024-10,32.870412,35.697897,1
Kannot,2023-10,31.046051,34.851612,5
Kannot,2023-12,31.046051,34.851612,1
Kannot,2024-01,31.046051,34.851612,1
Kannot,2024-10,31.046051,34.851612,1
Kannot,2024-12,31.046051,34.851612,4
Kannot Industrial Zone,2023-10,31.046051,34.851612,4
Kannot Industrial Zone,2023-11,31.046051,34.851612,1
Kannot Industrial Zone,2023-12,31.046051,34.851612,1
Kannot Industrial Zone,2024-10,31.046051,34.851612,2
Kannot Industrial Zone,2024-12,31.046051,34.851612,4
Karkom,2023-10,32.928271,35.606331,1
Karkom,2024-01,32.928271,35.606331,1
Karkom,2024-08,32.928271,35.606331,2
Karkom,2024-09,32.928271,35.606331,3
Karkom,2024-10,32.928271,35.606331,2
Karmei Katif,2024-10,31.537825,34.911993,4
Karmei Katif,2024-11,31.537825,34.911993,1
Karmei Tzur,2024-04,31.046051,34.851612,1
Karmei Tzur,2024-08,31.046051,34.851612,1
Karmei Tzur,2024-10,31.046051,34.851612,4
Karmei Tzur,2024-11,31.046051,34.851612,1
Karmei Tzur,2024-12,31.046051,34.851612,1
Karmei Tzur,2025-01,31.046051,34.851612,1
Karmei Yossef,2023-10,31.848024,34.921347,2
Karmei Yossef,2023-11,31.848024,34.921347,1
Karmei Yossef,2023-12,31.848024,34.921347,1
Karmei Yossef,2024-01,31.848024,34.921347,1
Karmei Yossef,2024-09,31.848024,34.921347,3
Karmei Yossef,2024-10,31.848024,34.921347,3
Karmei Yossef,2024-12,31.848024,34.921347,7
Karmei Yossef,2025-01,31.848024,34.921347,1
Karmia,2023-10,31.60269499999999,34.540413,80
Karmia,2023-11,31.60269499999999,34.540413,7
Karmia,2023-12,31.60269499999999,34.540413,12
Karmia,2024-01,31.60269499999999,34.540413,2
Karmia,2024-02,31.60269499999999,34.540413,1
Karmia,2024-04,31.60269499999999,34.540413,1
Karmia,2024-05,31.60269499999999,34.540413,3
Karmia,2024-06,31.60269499999999,34.540413,2
Karmia,2024-07,31.60269499999999,34.540413,1
Karmia,2024-12,31.60269499999999,34.540413,4
Karmiel,2023-10,32.9085935,35.2932814,1
Karmiel,2024-01,32.9085935,35.2932814,1
Karmiel,2024-09,32.9085935,35.2932814,7
Karmiel,2024-10,32.9085935,35.2932814,32
Karmiel,2024-11,32.9085935,35.2932814,9
Karnei Shomron,2024-04,32.171553,35.097462,1
Karnei Shomron,2024-09,32.171553,35.097462,1
Karnei Shomron,2024-10,32.171553,35.097462,2
Karnei Shomron,2024-11,32.171553,35.097462,1
Katzir,2024-09,32.485178,35.10873,1
Katzir,2024-10,32.485178,35.10873,3
Katzir,2024-11,32.485178,35.10873,1
Katzrin,2023-12,32.990998,35.689865,1
Katzrin,2024-01,32.990998,35.689865,2
Katzrin,2024-03,32.990998,35.689865,1
Katzrin,2024-04,32.990998,35.689865,1
Katzrin,2024-05,32.990998,35.689865,5
Katzrin,2024-06,32.990998,35.689865,12
Katzrin,2024-07,32.990998,35.689865,4
Katzrin,2024-08,32.990998,35.689865,8
Katzrin,2024-09,32.990998,35.689865,3
Katzrin,2024-10,32.990998,35.689865,11
Katzrin,2024-11,32.990998,35.689865,3
Katzrin - Industrial Area,2023-12,32.9894871,35.7095852,1
Katzrin - Industrial Area,2024-01,32.9894871,35.7095852,3
Katzrin - Industrial Area,2024-05,32.9894871,35.7095852,1
Katzrin - Industrial Area,2024-06,32.9894871,35.7095852,12
Katzrin - Industrial Area,2024-07,32.9894871,35.7095852,5
Katzrin - Industrial Area,2024-08,32.9894871,35.7095852,3
Katzrin - Industrial Area,2024-09,32.9894871,35.7095852,3
Katzrin - Industrial Area,2024-10,32.9894871,35.7095852,6
Katzrin - Industrial Area,2024-11,32.9894871,35.7095852,2
Kaukab Abu al-Hija,2023-10,32.831888,35.248701,1
